backup_bom_id	route_id	route_code	process_id	process_code	process_name	product_id	product_code	item_id	item_code	quantity	deleted	create_time	update_time
1229	922163	E2E-CAP-WS-20260720093819	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:59	2026-07-20 17:38:44
1230	922163	E2E-CAP-WS-20260720093819	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 17:38:44
1231	922163	E2E-CAP-WS-20260720093819	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:57	2026-07-20 17:38:44
1232	922163	E2E-CAP-WS-20260720093819	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:57	2026-07-20 17:38:44
1233	922163	E2E-CAP-WS-20260720093819	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 17:38:44
1234	922163	E2E-CAP-WS-20260720093819	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:57	2026-07-20 17:38:44
1235	922163	E2E-CAP-WS-20260720093819	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:58	2026-07-20 17:38:44
1236	922163	E2E-CAP-WS-20260720093819	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 17:38:44
1237	922163	E2E-CAP-WS-20260720093819	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:58	2026-07-20 17:38:44
1238	922163	E2E-CAP-WS-20260720093819	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 17:38:44
1239	922163	E2E-CAP-WS-20260720093819	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 17:38:44
1240	922163	E2E-CAP-WS-20260720093819	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:59	2026-07-20 17:38:44
1241	922163	E2E-CAP-WS-20260720093819	922744	B010	吹球囊成型	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1242	922163	E2E-CAP-WS-20260720093819	922746	B030	球囊裁剪	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1243	922163	E2E-CAP-WS-20260720093819	922750	B060	外管与球囊焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1244	922163	E2E-CAP-WS-20260720093819	922752	B290	焊接圆角	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1245	922163	E2E-CAP-WS-20260720093819	922753	B210	焊接远端锥度	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1246	922163	E2E-CAP-WS-20260720093819	922754	B070	外管切缝	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1247	922163	E2E-CAP-WS-20260720093819	922755	B080	穿显影环	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1248	922163	E2E-CAP-WS-20260720093819	922756	B090	压显影环	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1249	922163	E2E-CAP-WS-20260720093819	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1250	922163	E2E-CAP-WS-20260720093819	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1251	922163	E2E-CAP-WS-20260720093819	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1252	922163	E2E-CAP-WS-20260720093819	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1253	922163	E2E-CAP-WS-20260720093819	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1254	922163	E2E-CAP-WS-20260720093819	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1255	922163	E2E-CAP-WS-20260720093819	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1256	922163	E2E-CAP-WS-20260720093819	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1257	922163	E2E-CAP-WS-20260720093819	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1258	922163	E2E-CAP-WS-20260720093819	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1259	922163	E2E-CAP-WS-20260720093819	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1260	922163	E2E-CAP-WS-20260720093819	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1261	922163	E2E-CAP-WS-20260720093819	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1262	922163	E2E-CAP-WS-20260720093819	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1263	922163	E2E-CAP-WS-20260720093819	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1264	922163	E2E-CAP-WS-20260720093819	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1265	922163	E2E-CAP-WS-20260720093819	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1266	922163	E2E-CAP-WS-20260720093819	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 17:38:45	2026-07-20 17:38:45
1267	922164	E2E-CAP-WS-20260720100542	922744	B010	吹球囊成型	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1268	922164	E2E-CAP-WS-20260720100542	922746	B030	球囊裁剪	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1269	922164	E2E-CAP-WS-20260720100542	922750	B060	外管与球囊焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1270	922164	E2E-CAP-WS-20260720100542	922752	B290	焊接圆角	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:59	2026-07-20 18:06:09
1271	922164	E2E-CAP-WS-20260720100542	922753	B210	焊接远端锥度	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1272	922164	E2E-CAP-WS-20260720100542	922754	B070	外管切缝	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1273	922164	E2E-CAP-WS-20260720100542	922755	B080	穿显影环	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1274	922164	E2E-CAP-WS-20260720100542	922756	B090	压显影环	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1275	922164	E2E-CAP-WS-20260720100542	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1276	922164	E2E-CAP-WS-20260720100542	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1277	922164	E2E-CAP-WS-20260720100542	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1278	922164	E2E-CAP-WS-20260720100542	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1279	922164	E2E-CAP-WS-20260720100542	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:59	2026-07-20 18:06:09
1280	922164	E2E-CAP-WS-20260720100542	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:59	2026-07-20 18:06:09
1281	922164	E2E-CAP-WS-20260720100542	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:59	2026-07-20 18:06:09
1282	922164	E2E-CAP-WS-20260720100542	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1283	922164	E2E-CAP-WS-20260720100542	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1284	922164	E2E-CAP-WS-20260720100542	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1285	922164	E2E-CAP-WS-20260720100542	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1286	922164	E2E-CAP-WS-20260720100542	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:57	2026-07-20 18:06:09
1287	922164	E2E-CAP-WS-20260720100542	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1288	922164	E2E-CAP-WS-20260720100542	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1289	922164	E2E-CAP-WS-20260720100542	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1290	922164	E2E-CAP-WS-20260720100542	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1291	922164	E2E-CAP-WS-20260720100542	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 18:06:09
1292	922164	E2E-CAP-WS-20260720100542	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:59	2026-07-20 18:06:09
1293	922164	E2E-CAP-WS-20260720100542	922744	B010	吹球囊成型	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1294	922164	E2E-CAP-WS-20260720100542	922746	B030	球囊裁剪	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1295	922164	E2E-CAP-WS-20260720100542	922750	B060	外管与球囊焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1296	922164	E2E-CAP-WS-20260720100542	922752	B290	焊接圆角	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1297	922164	E2E-CAP-WS-20260720100542	922753	B210	焊接远端锥度	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1298	922164	E2E-CAP-WS-20260720100542	922754	B070	外管切缝	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1299	922164	E2E-CAP-WS-20260720100542	922755	B080	穿显影环	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1300	922164	E2E-CAP-WS-20260720100542	922756	B090	压显影环	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1301	922164	E2E-CAP-WS-20260720100542	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1302	922164	E2E-CAP-WS-20260720100542	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1303	922164	E2E-CAP-WS-20260720100542	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1304	922164	E2E-CAP-WS-20260720100542	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1305	922164	E2E-CAP-WS-20260720100542	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1306	922164	E2E-CAP-WS-20260720100542	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1307	922164	E2E-CAP-WS-20260720100542	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1308	922164	E2E-CAP-WS-20260720100542	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1309	922164	E2E-CAP-WS-20260720100542	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1310	922164	E2E-CAP-WS-20260720100542	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1311	922164	E2E-CAP-WS-20260720100542	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1312	922164	E2E-CAP-WS-20260720100542	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1313	922164	E2E-CAP-WS-20260720100542	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1314	922164	E2E-CAP-WS-20260720100542	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1315	922164	E2E-CAP-WS-20260720100542	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1316	922164	E2E-CAP-WS-20260720100542	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1317	922164	E2E-CAP-WS-20260720100542	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1318	922164	E2E-CAP-WS-20260720100542	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 18:06:11	2026-07-20 18:06:11
1319	922165	E2E-CAP-WS-20260720115125	922744	B010	吹球囊成型	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1320	922165	E2E-CAP-WS-20260720115125	922746	B030	球囊裁剪	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1321	922165	E2E-CAP-WS-20260720115125	922750	B060	外管与球囊焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1322	922165	E2E-CAP-WS-20260720115125	922752	B290	焊接圆角	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:59	2026-07-20 19:52:07
1323	922165	E2E-CAP-WS-20260720115125	922753	B210	焊接远端锥度	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1324	922165	E2E-CAP-WS-20260720115125	922754	B070	外管切缝	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1325	922165	E2E-CAP-WS-20260720115125	922755	B080	穿显影环	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1326	922165	E2E-CAP-WS-20260720115125	922756	B090	压显影环	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1327	922165	E2E-CAP-WS-20260720115125	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1328	922165	E2E-CAP-WS-20260720115125	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1329	922165	E2E-CAP-WS-20260720115125	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1330	922165	E2E-CAP-WS-20260720115125	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1331	922165	E2E-CAP-WS-20260720115125	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:59	2026-07-20 19:52:07
1332	922165	E2E-CAP-WS-20260720115125	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:59	2026-07-20 19:52:07
1333	922165	E2E-CAP-WS-20260720115125	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:59	2026-07-20 19:52:07
1334	922165	E2E-CAP-WS-20260720115125	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1335	922165	E2E-CAP-WS-20260720115125	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1336	922165	E2E-CAP-WS-20260720115125	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1337	922165	E2E-CAP-WS-20260720115125	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1338	922165	E2E-CAP-WS-20260720115125	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:57	2026-07-20 19:52:07
1339	922165	E2E-CAP-WS-20260720115125	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1340	922165	E2E-CAP-WS-20260720115125	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1341	922165	E2E-CAP-WS-20260720115125	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1342	922165	E2E-CAP-WS-20260720115125	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1343	922165	E2E-CAP-WS-20260720115125	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	1	2026-05-15 19:20:58	2026-07-20 19:52:07
1344	922165	E2E-CAP-WS-20260720115125	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	1	2026-05-15 19:20:59	2026-07-20 19:52:07
1345	922165	E2E-CAP-WS-20260720115125	922744	B010	吹球囊成型	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1346	922165	E2E-CAP-WS-20260720115125	922746	B030	球囊裁剪	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1347	922165	E2E-CAP-WS-20260720115125	922750	B060	外管与球囊焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1348	922165	E2E-CAP-WS-20260720115125	922752	B290	焊接圆角	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1349	922165	E2E-CAP-WS-20260720115125	922753	B210	焊接远端锥度	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1350	922165	E2E-CAP-WS-20260720115125	922754	B070	外管切缝	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1351	922165	E2E-CAP-WS-20260720115125	922755	B080	穿显影环	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1352	922165	E2E-CAP-WS-20260720115125	922756	B090	压显影环	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1353	922165	E2E-CAP-WS-20260720115125	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1354	922165	E2E-CAP-WS-20260720115125	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1355	922165	E2E-CAP-WS-20260720115125	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1356	922165	E2E-CAP-WS-20260720115125	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1357	922165	E2E-CAP-WS-20260720115125	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1358	922165	E2E-CAP-WS-20260720115125	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1359	922165	E2E-CAP-WS-20260720115125	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1360	922165	E2E-CAP-WS-20260720115125	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1361	922165	E2E-CAP-WS-20260720115125	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1362	922165	E2E-CAP-WS-20260720115125	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1363	922165	E2E-CAP-WS-20260720115125	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1364	922165	E2E-CAP-WS-20260720115125	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1365	922165	E2E-CAP-WS-20260720115125	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
1366	922165	E2E-CAP-WS-20260720115125	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 19:52:09	2026-07-20 19:52:09
