ROUTE-XLSX-00001	2924	Z2600	YXN.037.011.1002	YXN.037.011.1009	0
ROUTE-XLSX-00001	2925	Z2580	YXN.037.011.1002	YXN.037.011.1007	0
ROUTE-XLSX-00001	2926	Z2480	YXN.037.011.1002	YXN.037.011.1011	0
ROUTE-XLSX-00001	2927	Z2590	YXN.037.011.1002	YXN.041.011.1008	0
ROUTE-XLSX-00001	2928	Z2490	YXN.037.011.1002	YXN.037.011.1011	0
ROUTE-XLSX-00001	2929	Z5600	YXN.037.011.1002	YXN.041.011.1003	0
ROUTE-XLSX-00001	2930	Z2620	YXN.037.011.1002	YXN.037.011.1007	0
ROUTE-XLSX-00001	2931	Z760	YXN.037.011.1002	YXN.041.011.1003	0
ROUTE-XLSX-00001	2932	Z830	YXN.037.011.1002	YXN.037.011.1007	0
ROUTE-XLSX-00001	2933	NULL	YXN.037.011.1002	YXN.037.011.1009	1
ROUTE-XLSX-00002	25	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	26	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	27	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	28	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	29	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	30	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	31	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	32	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	33	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	34	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	35	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	36	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	37	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	38	Z2975	YXN.069.001.1011	YXN.069.001.1013	1
